event_id,event_time,user_id,dept,role,device_type,source_ip,asset_id,asset_type,data_classification,action,status,bytes_out,records_accessed,latency_ms,risk_score,label
EVT0004117,2026-05-02T05:43:43,U0098,Data Science,engineer,laptop,10.10.8.178,bi_dashboard,dashboard,internal,query,success,87715,194,126,7,normal
EVT0004118,2026-05-02T08:01:18,U0109,Legal,analyst,server,10.10.5.234,git_repo,code,internal,query,success,0,0,79,0,normal
EVT0004119,2026-05-02T02:18:24,U0031,Engineering,intern,server,10.10.18.86,crm,saas,confidential,schema_discovery,success,7599,15,114,26,normal
EVT0004120,2026-05-02T11:28:00,U0001,Data Science,analyst,mobile,10.10.2.40,bi_dashboard,dashboard,internal,delete,success,104932,65,77,33,normal
EVT0004121,2026-05-02T05:44:59,U0148,Legal,admin,mobile,10.10.2.40,crm,saas,confidential,query,success,57859,124,213,6,normal
EVT0004122,2026-05-02T08:02:42,U0122,Engineering,intern,mobile,10.10.9.89,bi_dashboard,dashboard,internal,login,success,79087,65,73,7,normal
EVT0004123,2026-05-01T18:18:27,U0007,Engineering,manager,workstation,10.10.20.17,ticketing,saas,internal,read,success,87943,143,141,49,normal
EVT0004124,2026-05-01T17:09:52,U0145,Legal,admin,server,10.10.19.252,public_web,web,public,query,failed,144150,313,107,4,normal
EVT0004125,2026-05-01T20:36:15,U0142,Operations,admin,server,10.10.15.234,git_repo,code,internal,login,success,155174,153,94,1,normal
EVT0004126,2026-05-02T02:20:16,U0116,HR,admin,workstation,10.10.5.165,data_lake,storage,restricted,query,success,74810,50,119,1,normal
EVT0004127,2026-05-02T09:13:14,U0040,Data Science,admin,vpn_gateway,10.10.8.186,bi_dashboard,dashboard,internal,login,success,109518,110,5,7,normal
EVT0004128,2026-05-01T18:19:12,U0005,Data Science,admin,server,10.10.1.134,ticketing,saas,internal,read,success,65955,33,212,1,normal
EVT0004129,2026-05-02T11:31:36,U0105,Data Science,manager,workstation,10.10.20.122,public_web,web,public,query,success,75057,355,124,4,normal
EVT0004130,2026-05-01T21:46:00,U0070,Sales,intern,server,10.10.3.73,cust_db,database,restricted,download,success,129736,148,116,49,normal
EVT0004131,2026-05-02T05:48:09,U0095,Legal,analyst,mobile,10.10.5.234,public_web,web,public,upload,success,106222,67,77,2,normal
EVT0004132,2026-05-02T10:23:56,U0123,Operations,director,workstation,10.10.9.227,ticketing,saas,internal,schema_discovery,success,84132,61,74,0,normal
EVT0004133,2026-05-01T18:19:57,U0062,Sales,analyst,laptop,10.10.7.191,data_lake,storage,restricted,login,success,120860,164,86,32,normal
EVT0004134,2026-05-02T12:42:30,U0006,Engineering,analyst,server,10.10.18.34,public_web,web,public,upload,success,122974,223,106,0,normal
EVT0004135,2026-05-02T01:13:45,U0053,Data Science,intern,server,10.10.10.147,git_repo,code,internal,login,success,138086,340,120,3,normal
EVT0004136,2026-05-01T14:53:36,U0148,Legal,admin,server,10.10.16.56,public_web,web,public,login,success,0,0,133,6,normal
EVT0004137,2026-05-02T11:34:48,U0014,Operations,engineer,laptop,10.10.2.66,data_lake,storage,restricted,read,success,141259,135,143,32,normal
EVT0004138,2026-05-02T05:50:22,U0111,HR,admin,vpn_gateway,10.10.15.234,data_lake,storage,restricted,login,success,131103,146,113,25,normal
EVT0004139,2026-05-02T09:17:38,U0119,HR,engineer,vpn_gateway,10.10.12.206,git_repo,code,internal,query,success,98552,179,98,0,normal
EVT0004140,2026-05-02T08:09:00,U0126,Data Science,intern,mobile,10.10.11.49,git_repo,code,internal,query,success,116427,186,69,3,normal
EVT0004141,2026-05-02T05:51:19,U0090,Sales,engineer,server,10.10.19.171,public_web,web,public,schema_discovery,failed,20798,33,167,53,normal
EVT0004142,2026-05-01T19:30:20,U0060,Legal,manager,workstation,10.10.13.88,cust_db,database,restricted,upload,success,31243,28,97,30,normal
EVT0004143,2026-05-02T10:28:09,U0091,Engineering,engineer,server,10.10.8.80,cust_db,database,restricted,login,success,133803,72,47,47,normal
EVT0004144,2026-05-01T16:03:28,U0017,Engineering,admin,vpn_gateway,10.10.8.167,bi_dashboard,dashboard,internal,read,success,65154,152,1,8,normal
EVT0004145,2026-05-01T19:30:50,U0076,Operations,analyst,laptop,10.10.20.17,public_web,web,public,read,success,20928,14,46,3,normal
EVT0004146,2026-05-02T05:52:54,U0021,Sales,admin,mobile,10.10.16.56,public_web,web,public,download,success,12209,8,89,1,normal
EVT0004147,2026-05-02T02:25:52,U0146,Operations,director,vpn_gateway,10.10.3.104,public_web,web,public,query,success,101062,443,117,50,normal
EVT0004148,2026-05-01T17:13:04,U0132,Engineering,manager,server,10.10.18.34,payroll,database,confidential,query,success,111687,84,35,0,normal
EVT0004149,2026-05-02T00:08:06,U0111,HR,admin,laptop,10.10.8.32,git_repo,code,internal,logout,success,122930,159,136,1,normal
EVT0004150,2026-05-02T11:40:00,U0058,HR,analyst,laptop,10.10.2.40,git_repo,code,internal,delete,failed,0,0,81,27,normal
EVT0004151,2026-05-02T04:45:18,U0137,Data Science,analyst,server,10.10.5.209,cust_db,database,restricted,login,success,109306,60,76,33,normal
EVT0004152,2026-05-01T16:04:24,U0075,Operations,engineer,laptop,10.10.1.148,git_repo,code,internal,upload,success,121969,393,88,7,normal
EVT0004153,2026-05-02T05:55:07,U0039,Sales,manager,laptop,10.10.3.73,git_repo,code,internal,login,success,0,0,174,8,normal
EVT0004154,2026-05-02T02:27:44,U0142,Operations,admin,vpn_gateway,10.10.14.117,crm,saas,confidential,logout,success,149659,97,125,30,normal
EVT0004155,2026-05-02T07:05:00,U0046,Legal,intern,vpn_gateway,10.10.13.88,git_repo,code,internal,schema_discovery,success,84056,44,152,6,normal
EVT0004156,2026-05-01T16:04:52,U0115,Data Science,intern,vpn_gateway,10.10.20.17,bi_dashboard,dashboard,internal,query,success,912,1,154,7,normal
EVT0004157,2026-05-02T04:47:06,U0068,Finance,analyst,mobile,10.10.19.111,payroll,database,confidential,query,success,125004,265,110,30,normal
EVT0004158,2026-05-01T16:05:06,U0147,Data Science,director,workstation,10.10.18.196,cust_db,database,restricted,login,success,138454,100,50,27,normal
EVT0004159,2026-05-01T18:23:51,U0114,Data Science,intern,mobile,10.10.3.104,ticketing,saas,internal,query,success,121909,126,135,8,normal
EVT0004160,2026-05-01T19:33:20,U0061,HR,analyst,mobile,10.10.8.32,bi_dashboard,dashboard,internal,download,success,92837,323,158,3,normal
EVT0004161,2026-05-02T08:16:21,U0002,HR,manager,laptop,10.10.3.42,payroll,database,confidential,login,success,115663,78,75,30,normal
EVT0004162,2026-05-01T17:14:56,U0054,Operations,manager,laptop,10.10.15.71,bi_dashboard,dashboard,internal,schema_discovery,success,144449,127,217,3,normal
EVT0004163,2026-05-02T11:45:12,U0127,Sales,director,mobile,10.10.19.252,data_lake,storage,restricted,login,success,153454,382,64,29,normal
EVT0004164,2026-05-01T21:52:48,U0065,Engineering,manager,vpn_gateway,10.10.16.143,crm,saas,confidential,login,success,0,0,82,6,normal
EVT0004165,2026-05-02T01:21:15,U0112,HR,manager,server,10.10.19.163,crm,saas,confidential,query,success,91542,58,153,4,normal
EVT0004166,2026-05-02T01:21:30,U0084,Sales,intern,laptop,10.10.16.72,cust_db,database,restricted,schema_discovery,success,86095,80,90,33,normal
EVT0004167,2026-05-01T19:34:30,U0133,Sales,engineer,mobile,10.10.19.171,public_web,web,public,login,success,49062,26,164,7,normal
EVT0004168,2026-05-01T13:47:20,U0110,Legal,manager,server,10.10.6.79,crm,saas,confidential,query,success,163672,1177,29,8,normal
EVT0004169,2026-05-01T14:56:54,U0095,Legal,analyst,laptop,10.10.14.117,bi_dashboard,dashboard,internal,read,success,98295,104,140,7,normal
EVT0004170,2026-05-02T02:32:00,U0006,Engineering,analyst,laptop,10.10.19.96,payroll,database,confidential,login,success,121818,72,62,28,normal
EVT0004171,2026-05-02T00:13:14,U0025,Operations,analyst,vpn_gateway,10.10.16.114,git_repo,code,internal,schema_discovery,success,35111,30,126,6,normal
EVT0004172,2026-05-01T20:44:52,U0125,Engineering,engineer,vpn_gateway,10.10.16.114,payroll,database,confidential,logout,success,146370,897,114,5,normal
EVT0004173,2026-05-01T21:54:36,U0130,Data Science,analyst,mobile,10.10.15.78,crm,saas,confidential,read,success,0,0,67,28,normal
EVT0004174,2026-05-02T11:49:36,U0100,Sales,admin,server,10.10.7.110,bi_dashboard,dashboard,internal,read,success,58397,89,144,4,normal
EVT0004175,2026-05-02T01:23:45,U0030,HR,director,mobile,10.10.9.13,crm,saas,confidential,query,success,97152,56,145,29,normal
EVT0004176,2026-05-02T04:52:48,U0066,Data Science,engineer,mobile,10.10.14.127,git_repo,code,internal,download,success,15149,13,79,0,normal
EVT0004177,2026-05-02T06:02:43,U0020,Legal,admin,vpn_gateway,10.10.9.203,public_web,web,public,login,success,18924,14,147,4,normal
EVT0004178,2026-05-02T01:24:30,U0020,Legal,admin,vpn_gateway,10.10.18.21,cust_db,database,restricted,schema_discovery,success,99430,256,92,1,normal
EVT0004179,2026-05-02T03:44:03,U0038,Legal,manager,laptop,10.10.10.10,public_web,web,public,login,success,103426,63,174,0,normal
EVT0004180,2026-05-01T21:56:00,U0108,HR,analyst,server,10.10.6.79,data_lake,storage,restricted,query,failed,47859,24,151,72,policy_violation
EVT0004181,2026-05-02T01:25:15,U0009,Operations,analyst,vpn_gateway,10.10.9.89,public_web,web,public,query,success,107906,79,153,0,normal
EVT0004182,2026-05-02T09:33:24,U0132,Engineering,manager,laptop,10.10.8.32,public_web,web,public,download,success,174367,257,163,2,normal
EVT0004183,2026-05-01T20:46:53,U0103,Finance,engineer,vpn_gateway,10.10.5.165,cust_db,database,restricted,logout,success,20634,14,115,8,normal
EVT0004184,2026-05-02T00:16:16,U0067,Finance,analyst,server,10.10.19.163,git_repo,code,internal,login,success,96264,51,138,52,normal
EVT0004185,2026-05-02T07:15:00,U0107,Operations,manager,vpn_gateway,10.10.14.192,data_lake,storage,restricted,upload,success,83131,392,100,4,normal
EVT0004186,2026-05-01T21:57:12,U0132,Engineering,manager,server,10.10.1.128,git_repo,code,internal,query,success,98953,127,1,6,normal
EVT0004187,2026-05-02T08:25:27,U0067,Finance,analyst,vpn_gateway,10.10.8.186,crm,saas,confidential,login,success,0,0,76,52,normal
EVT0004188,2026-05-01T23:07:24,U0119,HR,engineer,mobile,10.10.15.20,crm,saas,confidential,query,success,180782,202,89,5,normal
EVT0004189,2026-05-02T11:55:36,U0113,Operations,analyst,laptop,10.10.17.90,git_repo,code,internal,read,success,151234,137,146,8,normal
EVT0004190,2026-05-01T17:18:40,U0115,Data Science,intern,vpn_gateway,10.10.10.181,cust_db,database,restricted,read,success,80951,66,147,8,normal
EVT0004191,2026-05-01T16:08:57,U0021,Sales,admin,laptop,10.10.1.25,bi_dashboard,dashboard,internal,query,success,114718,130,125,5,normal
EVT0004192,2026-05-01T18:28:48,U0117,HR,admin,workstation,10.10.20.181,crm,saas,confidential,upload,success,18941,33,98,1,normal
EVT0004193,2026-05-01T14:59:18,U0005,Data Science,admin,server,10.10.18.21,payroll,database,confidential,read,success,124626,66,48,2,normal
EVT0004194,2026-05-01T18:29:06,U0050,Engineering,analyst,vpn_gateway,10.10.18.21,cust_db,database,restricted,login,success,67904,47,124,33,normal
EVT0004195,2026-05-01T16:09:25,U0080,Data Science,manager,mobile,10.10.4.141,cust_db,database,restricted,login,success,68211,38,188,76,policy_violation
EVT0004196,2026-05-01T14:59:36,U0120,Finance,manager,laptop,10.10.19.163,ticketing,saas,internal,login,success,119145,78,178,8,normal
EVT0004197,2026-05-01T13:49:45,U0112,HR,manager,laptop,10.10.7.77,data_lake,storage,restricted,query,success,96974,105,246,2,normal
EVT0004198,2026-05-02T04:59:24,U0034,Operations,intern,laptop,10.10.13.88,bi_dashboard,dashboard,internal,schema_discovery,success,43871,40,207,3,normal
EVT0004199,2026-05-01T14:59:54,U0093,Engineering,manager,vpn_gateway,10.10.4.215,payroll,database,confidential,download,success,108548,119,140,7,normal
EVT0004200,2026-05-01T20:50:00,U0015,Data Science,engineer,workstation,10.10.3.73,crm,saas,confidential,logout,success,58078,46,123,31,normal
EVT0004201,2026-05-02T05:00:18,U0087,Data Science,analyst,vpn_gateway,10.10.11.48,data_lake,storage,restricted,logout,success,88522,105,168,7,normal
EVT0004202,2026-05-01T23:10:26,U0052,HR,analyst,laptop,10.10.19.111,data_lake,storage,restricted,query,success,54747,31,173,8,normal
EVT0004203,2026-05-02T00:20:42,U0027,Sales,intern,server,10.10.18.34,public_web,web,public,login,success,65076,55,121,3,normal
EVT0004204,2026-05-02T13:11:40,U0032,Operations,admin,workstation,10.10.3.73,git_repo,code,internal,read,success,165125,98,101,5,normal
EVT0004205,2026-05-02T02:41:20,U0131,Operations,director,laptop,10.10.7.110,git_repo,code,internal,read,success,73062,43,148,0,normal
EVT0004206,2026-05-01T18:30:54,U0055,HR,director,vpn_gateway,10.10.18.34,crm,saas,confidential,login,success,103335,906,116,31,normal
EVT0004207,2026-05-01T13:50:35,U0029,Operations,engineer,vpn_gateway,10.10.13.88,ticketing,saas,internal,download,success,35832,17,132,2,normal
EVT0004208,2026-05-02T03:52:16,U0119,HR,engineer,mobile,10.10.15.147,ticketing,saas,internal,query,success,75756,52,141,2,normal
EVT0004209,2026-05-02T13:13:45,U0132,Engineering,manager,vpn_gateway,10.10.9.203,git_repo,code,internal,schema_discovery,success,37841,20,87,7,normal
EVT0004210,2026-05-01T19:41:40,U0003,Legal,analyst,laptop,10.10.10.66,crm,saas,confidential,upload,failed,148036,77,20,0,normal
EVT0004211,2026-05-01T22:02:12,U0099,Data Science,engineer,mobile,10.10.19.163,bi_dashboard,dashboard,internal,logout,success,50122,31,149,7,normal
EVT0004212,2026-05-01T17:21:36,U0150,Legal,engineer,workstation,10.10.4.215,ticketing,saas,internal,schema_discovery,success,100004,120,217,0,normal
EVT0004213,2026-05-02T09:44:46,U0014,Operations,engineer,workstation,10.10.4.244,cust_db,database,restricted,login,success,192009,265,36,32,normal
EVT0004214,2026-05-01T20:52:34,U0081,HR,director,workstation,10.10.10.66,public_web,web,public,permission_change,success,116046,224,161,31,normal
EVT0004215,2026-05-02T13:16:15,U0024,HR,intern,workstation,10.10.20.247,cust_db,database,restricted,schema_discovery,success,139905,647,129,8,normal
EVT0004216,2026-05-01T17:22:08,U0068,Finance,analyst,server,10.10.16.114,public_web,web,public,query,success,171913,243,144,1,normal
EVT0004217,2026-05-02T07:25:40,U0016,Legal,admin,mobile,10.10.10.58,public_web,web,public,login,success,50525,34,154,1,normal
EVT0004218,2026-05-01T20:53:18,U0066,Data Science,engineer,workstation,10.10.13.179,payroll,database,confidential,read,success,142789,200,117,1,normal
EVT0004219,2026-05-02T07:26:20,U0095,Legal,analyst,laptop,10.10.9.144,git_repo,code,internal,query,success,0,0,208,8,normal
EVT0004220,2026-05-01T23:14:20,U0142,Operations,admin,vpn_gateway,10.10.11.49,crm,saas,confidential,query,success,92847,57,151,31,normal
EVT0004221,2026-05-02T12:08:24,U0027,Sales,intern,server,10.10.8.167,cust_db,database,restricted,download,success,128047,89,79,5,normal
EVT0004222,2026-05-02T05:06:36,U0028,Finance,admin,server,10.10.18.34,crm,saas,confidential,download,success,71227,81,159,29,normal
EVT0004223,2026-05-02T06:17:17,U0143,Engineering,admin,laptop,10.10.10.253,bi_dashboard,dashboard,internal,read,success,131235,80,82,1,normal
EVT0004224,2026-05-02T13:20:00,U0079,Data Science,director,laptop,10.10.15.234,data_lake,storage,restricted,download,success,54579,28,105,27,normal
EVT0004225,2026-05-02T08:38:45,U0111,HR,admin,workstation,10.10.10.23,payroll,database,confidential,login,success,54768,93,157,33,normal
EVT0004226,2026-05-01T18:33:54,U0083,Data Science,analyst,vpn_gateway,10.10.15.71,bi_dashboard,dashboard,internal,login,success,124822,75,224,6,normal
EVT0004227,2026-05-02T01:36:45,U0145,Legal,admin,laptop,10.10.8.186,payroll,database,confidential,read,success,121339,71,70,5,normal
EVT0004228,2026-05-01T19:44:40,U0136,HR,analyst,mobile,10.10.5.234,data_lake,storage,restricted,download,success,94772,729,119,31,normal
EVT0004229,2026-05-02T07:29:40,U0057,Data Science,intern,vpn_gateway,10.10.14.157,cust_db,database,restricted,download,success,82585,119,136,0,normal
EVT0004230,2026-05-01T17:24:00,U0111,HR,admin,vpn_gateway,10.10.10.180,ticketing,saas,internal,read,success,15496,8,77,1,normal
EVT0004231,2026-05-01T13:52:35,U0085,Operations,manager,server,10.10.9.144,cust_db,database,restricted,upload,success,68248,97,113,4,normal
EVT0004232,2026-05-02T02:48:32,U0072,Engineering,admin,mobile,10.10.19.111,cust_db,database,restricted,upload,success,230966,201,64,42,normal
EVT0004233,2026-05-02T05:09:54,U0121,HR,admin,workstation,10.10.16.72,data_lake,storage,restricted,query,success,82330,50,205,30,normal
EVT0004234,2026-05-02T05:10:12,U0127,Sales,director,mobile,10.10.10.147,public_web,web,public,query,success,140203,87,84,6,normal
EVT0004235,2026-05-01T22:07:00,U0043,Finance,admin,vpn_gateway,10.10.8.32,ticketing,saas,internal,login,success,134849,516,101,0,normal
EVT0004236,2026-05-02T01:39:00,U0105,Data Science,manager,laptop,10.10.20.122,public_web,web,public,download,success,88252,58,97,3,normal
EVT0004237,2026-05-02T00:28:38,U0049,Data Science,analyst,vpn_gateway,10.10.2.143,cust_db,database,restricted,delete,success,0,0,108,58,normal
EVT0004238,2026-05-02T06:22:02,U0099,Data Science,engineer,laptop,10.10.7.110,payroll,database,confidential,query,success,0,0,168,1,normal
EVT0004239,2026-05-02T07:33:00,U0002,HR,manager,workstation,10.10.13.179,crm,saas,confidential,query,success,115110,72,80,28,normal
EVT0004240,2026-05-02T06:22:40,U0064,Legal,engineer,mobile,10.10.9.89,cust_db,database,restricted,login,success,41457,51,113,7,normal
EVT0004241,2026-05-01T17:25:28,U0112,HR,manager,mobile,10.10.12.206,crm,saas,confidential,read,success,222342,1472,235,17,normal
EVT0004242,2026-05-01T20:57:42,U0066,Data Science,engineer,workstation,10.10.4.141,ticketing,saas,internal,read,success,86050,105,165,6,normal
EVT0004243,2026-05-02T00:30:02,U0116,HR,admin,mobile,10.10.9.144,data_lake,storage,restricted,login,success,90643,97,61,6,normal
EVT0004244,2026-05-01T22:08:48,U0122,Engineering,intern,mobile,10.10.3.42,cust_db,database,restricted,login,success,12594,65,110,1,normal
EVT0004245,2026-05-02T00:30:30,U0141,Sales,director,server,10.10.19.171,bi_dashboard,dashboard,internal,read,success,103428,861,119,8,normal
EVT0004246,2026-05-02T08:46:06,U0013,Operations,analyst,mobile,10.10.19.244,git_repo,code,internal,delete,success,74394,110,107,29,normal
EVT0004247,2026-05-02T04:03:19,U0048,Sales,engineer,vpn_gateway,10.10.16.31,crm,saas,confidential,read,success,101318,97,193,3,normal
EVT0004248,2026-05-02T05:14:24,U0052,HR,analyst,mobile,10.10.8.80,payroll,database,confidential,logout,success,57657,34,64,2,normal
EVT0004249,2026-05-02T11:08:47,U0052,HR,analyst,vpn_gateway,10.10.3.73,cust_db,database,restricted,read,success,77614,45,116,3,normal
EVT0004250,2026-05-01T23:20:50,U0146,Operations,director,server,10.10.10.180,payroll,database,confidential,query,success,68363,135,170,78,policy_violation
EVT0004251,2026-05-02T05:15:18,U0143,Engineering,admin,mobile,10.10.18.86,payroll,database,confidential,login,success,130714,93,94,32,normal
EVT0004252,2026-05-02T09:59:04,U0027,Sales,intern,vpn_gateway,10.10.16.143,payroll,database,confidential,read,success,62700,102,93,0,normal
EVT0004253,2026-05-01T19:48:50,U0023,Legal,director,workstation,10.10.12.206,data_lake,storage,restricted,read,success,19160,77,159,52,normal
EVT0004254,2026-05-02T08:48:54,U0117,HR,admin,mobile,10.10.19.244,public_web,web,public,login,success,12575,13,122,4,normal
EVT0004255,2026-05-02T08:49:15,U0131,Operations,director,vpn_gateway,10.10.10.10,payroll,database,confidential,login,success,145353,576,132,27,normal
EVT0004256,2026-05-02T08:49:36,U0131,Operations,director,vpn_gateway,10.10.7.69,data_lake,storage,restricted,read,success,92919,166,191,25,normal
EVT0004257,2026-05-02T10:00:54,U0040,Data Science,admin,workstation,10.10.3.42,crm,saas,confidential,download,success,101619,166,113,5,normal
EVT0004258,2026-05-01T22:11:36,U0108,HR,analyst,vpn_gateway,10.10.9.213,crm,saas,confidential,logout,success,104594,110,167,71,policy_violation
EVT0004259,2026-05-01T16:16:53,U0088,HR,manager,laptop,10.10.14.117,public_web,web,public,download,success,122685,69,44,6,normal
EVT0004260,2026-05-02T07:40:00,U0142,Operations,admin,workstation,10.10.15.234,cust_db,database,restricted,login,failed,69309,44,177,26,normal
EVT0004261,2026-05-01T18:39:09,U0144,Engineering,intern,laptop,10.10.16.114,cust_db,database,restricted,logout,success,193968,155,208,3,normal
EVT0004262,2026-05-02T05:18:36,U0033,HR,manager,server,10.10.16.72,git_repo,code,internal,read,success,29253,24,118,8,normal
EVT0004263,2026-05-02T05:18:54,U0018,Operations,analyst,server,10.10.14.127,ticketing,saas,internal,schema_discovery,success,96388,58,67,3,normal
EVT0004264,2026-05-02T12:25:36,U0085,Operations,manager,workstation,10.10.5.165,payroll,database,confidential,query,success,0,0,85,7,normal
EVT0004265,2026-05-02T00:35:10,U0020,Legal,admin,mobile,10.10.10.66,public_web,web,public,query,success,2459,1,20,3,normal
EVT0004266,2026-05-02T07:42:00,U0096,Finance,admin,server,10.10.5.209,public_web,web,public,download,success,75046,48,155,7,normal
EVT0004267,2026-05-02T08:53:27,U0093,Engineering,manager,vpn_gateway,10.10.4.192,crm,saas,confidential,query,success,137838,92,106,8,normal
EVT0004268,2026-05-01T21:02:28,U0113,Operations,analyst,server,10.10.17.99,git_repo,code,internal,read,success,106736,606,101,4,normal
EVT0004269,2026-05-01T18:40:21,U0069,Engineering,analyst,laptop,10.10.13.179,git_repo,code,internal,read,success,22338,53,197,1,normal
EVT0004270,2026-05-02T07:43:20,U0133,Sales,engineer,laptop,10.10.19.111,crm,saas,confidential,query,success,0,0,82,0,normal
EVT0004271,2026-05-01T22:14:12,U0113,Operations,analyst,vpn_gateway,10.10.16.116,public_web,web,public,login,success,76970,43,118,0,normal
EVT0004272,2026-05-02T00:36:48,U0055,HR,director,laptop,10.10.7.162,ticketing,saas,internal,logout,success,117984,102,177,6,normal
EVT0004273,2026-05-02T01:48:15,U0082,Operations,analyst,server,10.10.5.165,payroll,database,confidential,login,success,83865,42,97,0,normal
EVT0004274,2026-05-02T07:44:40,U0129,Legal,intern,laptop,10.10.16.143,data_lake,storage,restricted,query,success,64092,145,87,32,normal
EVT0004275,2026-05-02T03:00:00,U0075,Operations,engineer,workstation,10.10.1.128,crm,saas,confidential,read,success,188716,222,167,5,normal
EVT0004276,2026-05-02T07:45:20,U0078,Data Science,engineer,server,10.10.16.167,public_web,web,public,login,success,0,0,74,0,normal
EVT0004277,2026-05-02T01:49:15,U0101,Sales,admin,workstation,10.10.4.215,cust_db,database,restricted,upload,success,136986,406,116,0,normal
EVT0004278,2026-05-02T11:19:54,U0104,Legal,intern,laptop,10.10.7.110,cust_db,database,restricted,download,success,35593,24,140,5,normal
EVT0004279,2026-05-01T21:04:29,U0021,Sales,admin,workstation,10.10.15.147,ticketing,saas,internal,read,success,90067,103,91,7,normal
EVT0004280,2026-05-02T11:20:40,U0024,HR,intern,vpn_gateway,10.10.18.86,payroll,database,confidential,logout,success,86111,84,13,5,normal
EVT0004281,2026-05-02T06:35:39,U0086,Engineering,director,mobile,10.10.15.147,bi_dashboard,dashboard,internal,logout,success,55680,58,141,0,normal
EVT0004282,2026-05-02T03:01:52,U0050,Engineering,analyst,vpn_gateway,10.10.14.157,data_lake,storage,restricted,upload,success,118728,119,178,31,normal
EVT0004283,2026-05-02T04:13:31,U0013,Operations,analyst,workstation,10.10.4.141,payroll,database,confidential,read,success,52791,37,177,0,normal
EVT0004284,2026-05-01T21:05:24,U0108,HR,analyst,server,10.10.8.32,data_lake,storage,restricted,schema_discovery,success,37620,108,135,73,policy_violation
EVT0004285,2026-05-02T06:36:55,U0015,Data Science,engineer,workstation,10.10.7.110,crm,saas,confidential,login,success,106849,152,98,28,normal
EVT0004286,2026-05-01T16:20:02,U0042,Finance,intern,server,10.10.4.192,payroll,database,confidential,download,success,158936,118,116,25,normal
EVT0004287,2026-05-01T15:08:42,U0122,Engineering,intern,mobile,10.10.9.13,crm,saas,confidential,read,success,99324,162,24,0,normal
EVT0004288,2026-05-02T04:14:56,U0054,Operations,manager,workstation,10.10.8.32,public_web,web,public,read,success,133360,412,111,0,normal
EVT0004289,2026-05-02T00:40:46,U0026,Data Science,director,workstation,10.10.2.66,data_lake,storage,restricted,read,success,31409,17,125,28,normal
EVT0004290,2026-05-01T18:43:30,U0034,Operations,intern,server,10.10.9.13,git_repo,code,internal,upload,success,24300,32,127,5,normal
EVT0004291,2026-05-02T06:38:49,U0150,Legal,engineer,laptop,10.10.20.173,payroll,database,confidential,download,success,102314,51,83,2,normal
EVT0004292,2026-05-02T10:13:44,U0072,Engineering,admin,server,10.10.19.171,git_repo,code,internal,login,success,32120,25,111,4,normal
EVT0004293,2026-05-01T17:32:24,U0061,HR,analyst,vpn_gateway,10.10.7.82,public_web,web,public,read,success,86289,66,59,6,normal
EVT0004294,2026-05-02T12:37:36,U0003,Legal,analyst,laptop,10.10.18.86,ticketing,saas,internal,read,failed,61410,51,111,3,normal
EVT0004295,2026-05-02T01:53:45,U0150,Legal,engineer,workstation,10.10.4.244,cust_db,database,restricted,download,success,76372,120,136,7,normal
EVT0004296,2026-05-01T23:30:48,U0048,Sales,engineer,server,10.10.18.196,ticketing,saas,internal,login,success,54124,43,150,6,normal
EVT0004297,2026-05-01T16:21:19,U0016,Legal,admin,server,10.10.8.46,bi_dashboard,dashboard,internal,logout,success,109482,145,168,1,normal
EVT0004298,2026-05-02T12:39:12,U0063,Legal,analyst,vpn_gateway,10.10.18.34,payroll,database,confidential,schema_discovery,success,90949,47,84,0,normal
EVT0004299,2026-05-01T22:19:48,U0081,HR,director,vpn_gateway,10.10.10.147,public_web,web,public,read,success,60875,42,104,5,normal
EVT0004300,2026-05-02T10:16:40,U0127,Sales,director,vpn_gateway,10.10.8.238,ticketing,saas,internal,read,success,68005,125,122,2,normal
EVT0004301,2026-05-02T01:55:15,U0101,Sales,admin,server,10.10.16.20,ticketing,saas,internal,upload,success,64717,36,80,3,normal
EVT0004302,2026-05-01T16:21:54,U0123,Operations,director,vpn_gateway,10.10.10.180,ticketing,saas,internal,login,success,101365,107,166,1,normal
EVT0004303,2026-05-02T04:19:11,U0060,Legal,manager,mobile,10.10.2.143,data_lake,storage,restricted,download,success,96258,246,179,31,normal
EVT0004304,2026-05-01T18:45:36,U0078,Data Science,engineer,workstation,10.10.20.247,public_web,web,public,read,success,79095,62,170,7,normal
EVT0004305,2026-05-02T06:43:15,U0008,Sales,analyst,workstation,10.10.7.191,bi_dashboard,dashboard,internal,logout,success,65126,51,243,5,normal
EVT0004306,2026-05-02T00:44:44,U0027,Sales,intern,laptop,10.10.16.31,crm,saas,confidential,login,success,68499,37,130,1,normal
EVT0004307,2026-05-01T19:57:50,U0136,HR,analyst,vpn_gateway,10.10.5.209,data_lake,storage,restricted,delete,success,83505,192,125,50,normal
EVT0004308,2026-05-02T03:08:48,U0064,Legal,engineer,server,10.10.18.245,public_web,web,public,read,success,46134,34,82,0,normal
EVT0004309,2026-05-01T15:10:54,U0021,Sales,admin,workstation,10.10.8.80,crm,saas,confidential,upload,success,172023,1333,177,4,normal
EVT0004310,2026-05-01T17:34:40,U0081,HR,director,vpn_gateway,10.10.10.10,ticketing,saas,internal,read,success,70474,73,209,1,normal
EVT0004311,2026-05-02T13:56:15,U0045,Data Science,director,mobile,10.10.9.203,ticketing,saas,internal,read,success,142417,252,101,3,normal
